Text,texts
2014-03-14 04:56:57 +0000
id,text,title,word_ids,url,genre_id,subgenre_id,lang_id,memo,dbId,created_at_mill,updated_at_mill,created_at,updated_at
198,"【新唐人2014年1月21日讯】我们是上海反腐抗暴维权者，陈建芳应〝国际人权服务〞邀请参加在日内瓦举办的〝人权培训〞和〝观摩联合国人权机制运作〞被广州白云机场边防检查阻止出境，我们感到惊讶和愤怒：自称法治社会——如此不讲法！
热点互动：不再提拔〝裸官〞 能否遏制腐败？
热点互动：不再提拔〝裸官〞 能否遏制腐败？
践行人权精神 延伸〝金〞梦想
践行人权精神 延伸〝金〞梦想
【禁闻】民怨沸腾！一周450多起群体事件
【禁闻】民怨沸腾！一周450多起群体事件

陈建芳委托广州人权律师刘士辉代理起诉，2012年12月13日，刘律师已将陈建芳的起诉状提交的广州白云法院立案庭，当日，白云区法院没有直接立案，称要〝经过领导批准〞。

2014年1月13日刘士辉律师代理起诉第32天，广州白云法院李响庭长不立不裁，意欲何为？陈建芳出国权案：敦请李响庭长依法立案，不要做提线木偶！公民出国权受法律保护，陈建芳出国权不容剥夺！

2014年1月18日刘士辉律师代理起诉第37天，广州白云法院李响庭长不立不裁，意欲何为？陈建芳出国权案：敦请李响庭长依法立案，不要做提线木偶！公民出国权受法律保护，陈建芳出国权不容剥夺！

广州白云法院对陈建芳出国权案不立案，上海人民广场上的抗议声不停止。

附：刘士辉更多文章请看刘士辉专栏
刘士辉:陈建芳出国权诉讼关乎你我他

2013年9月14日，受联合国人权机构“国际人权服务”邀请的上海热心公益人士陈建芳女士持有效护照、瑞士签证、登机牌和邀请函欲在广州白云机场登机，赴日内瓦参加为期一周的国际人权培训并观摩联合国人权机制运作，不料在广州白云机场被白云边检站阻止出境。边检人员底气十足地告诉陈建芳：〝是上海警方不让你出境的，而且是终生禁止你出境！〞在白云机场依法抗争出国权的陈建芳被官方多次推倒在地，却被处以〝警告〞处罚。

受陈建芳委托，笔者12月13日在广州市白云区法院对白云边检站和机场公安局（白云机场航站区派出所）分别提起了行政诉讼，要求确认白云边检站阻止陈建芳出境的行为违法并附带了行政赔偿请求，要求撤销对于陈建芳的行政处罚决定。起诉当日，白云区法院没有直接立案，称要〝经过领导批准〞，给笔者开具了收据。

12月20日是行政诉讼法规定的7天审查立案的最后一天。笔者向白云区法院立案庭催问立案结果，答称〝领导还没批下来〞。按照法律规定，要么在7天时间之内立案受理，要么下达〝不予受理〞的裁定，绝没有第三种可能性。法院既然没有在7天时间之内下达〝不予受理〞裁定，那么作为当事人一方有理由认为该案已经受理，本着这一理由，笔者在第12天通过银行转帐向白云区法院代收诉讼费帐户缴纳了两案共100元的诉讼费并向法院进行了告知（这一招是跟华东著名维权人士、公民代理人胡诚先生学来的）。

窗口立案第13天，笔者再催白云区法院。立案庭庭长李响约我下午〝到法院谈一下〞。下午，我如约而至。李庭长除了提出几个细枝末节的技术问题并被我现场解决外，主要是对我的代理权进行发难，称参照民事诉讼法规定，我〝没有代理权〞。我据理力争：执业律师很容易被司法行政当局遥控，所以为了独立性起见，当事人才委托我作代理人。

行政诉讼法没有规定的事项，才会产生〝参照〞的问题，如果行政诉讼法已有规定，那么无须参照民事诉讼法关于公民代理人的相关规定（就是公民代理人须由官方所属的村委会、居委会等开具所谓〝推荐函〞，这本身就是一个违法的规定，是当局为了把不受控制的公民代理人排除在法庭之外而立的一条恶法）。而且按照李响庭长的说法：当事人和公民代理人须在他的面前签下授权委托书方为有效。我说你这是给当事人额外设定义务，违反了当事人〝意思自治〞的基本原则，是把当事人和代理人都当贼防范，而且如果这样的话法院事实上充当了公证机构的角色，是角色错位。

李庭长称：当事人可以不用万里迢迢到我面前来，只需到当地办个委托公证即可。我反驳说：只有涉外的诉讼事务才是应当公证认证的，境内的没有必要去公证，作为当事人也没有必要去花那份冤枉钱，你这又是给当事人额外设定负担。我举例说：据我所知，最近半年来广东省内外的法院在行政诉讼代理人方面并没有参照民事诉讼法的规定。此前孙万宝在广州中院起诉广东省司法厅厅长、副厅长包二奶（二爷）政府资讯公开行政诉讼案，用的就是公民代理人；还有华东的胡诚，就是一个经常做案子的公民代理人，近期他一次性代理了几十件行政诉讼案，在代理资格问题上，从来没有〝参照〞的问题。为什么一个国家，会有如此截然不同的做法？如果法院排除我的代理资格，那么请给我下裁定。

除此之外，李响庭长还表示：你们告机场公安的案子，受理应该没问题，但是边检部门履行的是国家安全职能，执行的国家安全法律。听话听音，李庭长隐隐约约地传达了一种弦外之音：那就是告边检的案子（也是关乎陈建芳出国权的核心案件）极可能会不予受理（论证略）。我当即反驳：边检部门履行的就是边检职能，不是国家安全职能，执行的也不是什么国家安全法律，而是明确无误的《出入境管理法》。

边检部门是行政部门，是《出入境管理法》的执法主体，履行的是行政职责，阻止陈建芳出境的行为是一个具体行政行为。公民出境权受法律保护，如果边检部门违法行政，给当事人造成各种损害，那么按照行政诉讼法的规定，应该给当事人一个权利救济通道，因此白云边检站阻止陈建芳出境的行为是一个完全可诉的具体行政行为，该行为的合法性毫无疑问要接受法院的司法审查，陈建芳告边检的案子无疑属于行政诉讼的受案范围。

鉴于法院超期审查不立不裁（李庭长承认超期违法），鉴于法院对我的公民代理资格进行无理诘难，鉴于李庭长跟我交谈中有一个特警模样的人进来跟法官耳语，鉴于李庭长流露出对陈建芳告边检案的隐约意向，我有理由怀疑该案已经受到当局的干预。所以，我毫不客气地跟李庭长说：〝特务机构的遥控和指令已经到法院了吧？〞李庭长不否定本案的所谓〝敏感性〞，但是对我的推测和疑问含糊其辞。我力劝李庭长：民主潮流势不可挡，公民权利不可剥夺，希望你本着法官良知、法治精神和法律规定尽快受理本案，不要有意无意成为专制的帮凶，不要在职业生涯中留下污点。

次日（12月27日，周五），刘正清律师就本案向白云区法院立案庭李响庭长，出具了包括陈建芳的授权委托书在内的律师委托手续。我和刘正清律师都是陈建芳的代理人。

昨天（12月30日，周一），也就是刘正清交委托手续的第二个工作日，广州市司法局律师管理处陈志华副处长打电话给刘正清：〝你是不是和刘士辉一起在白云法院合办一件什么案子？〞刘答是。陈志华说：〝希望你不要炒作！〞

我要纠正陈副处长的是：刘正清律师刚刚上交了陈建芳案件律师委托手续，就无端招来你〝不要炒作〞的当头棒喝！那么请问什么是〝炒作〞？〝炒作〞是法言法语吗？你管理律师是不是要依法？为什么不讲法言法语？我要提醒陈志华副处长的是：你本来就是一个小角色，何苦要硬冲高配置？多年来在当局打压广州律师（包括我本人）的诸多事件中，你充当了极不光彩的角色，既然你已经升迁无望并决意内退，为什么还要在一线充当刀斧手？

我和刘正清从来没有炒作陈建芳案件，刘正清连公开案情都没有，但是我作为一个公民代理人，本着当事人的特别委托，我个人有义务向公众传播案件资讯，以满足公众的知情权。因为，这不仅仅是陈建芳个人的案件，同时也关乎所有有出国需求的不特定多数人。一个人被奴役，所有人都不自由；今天陈建芳被非法禁止出国，明天就有可能延展到你我他的头上！",【新唐人2014年1月21日讯】我们是上海反腐抗暴维权者，陈建,,http://www.ntdtv.com/xtr/gb/2014/01/21/a1047813.html,0,0,1,公民出国权受法律保护/受陈建芳委托，笔者/除此之外，李响庭长还表示/,0,1390733514730,1390733514731,2014-01-23 22:26:58 UTC,2014-01-26 10:51:54 UTC
200,"中国新民主主义革命的胜利和社会主义事业的成就，是中国共产党领导中国各族人民，在马克思列宁主义、毛泽东思想的指引下，坚持真理，修正错误，战胜许多艰难险阻而取得的。我国将长期处于社会主义初级阶段。国家的根本任务是，沿着中国特色社会主义道路，集中力量进行社会主义现代化建设。中国各族人民将继续在中国共产党领导下，在马克思列宁主义、毛泽东思想、邓小平理论和“三个代表”重要思想指引下，坚持人民民主专政，坚持社会主义道路，坚持改革开放，不断完善社会主义的各项制度，发展社会主义市场经济，发展社会主义民主，健全社会主义法制，自力更生，艰苦奋斗，逐步实现工业、农业、国防和科学技术的现代化，推动物质文明、政治文明和精神文明协调发展，把我国建设成为富强、民主、文明的社会主义国家。
 　　在我国，剥削阶级作为阶级已经消灭，但是阶级斗争还将在一定范围内长期存在。中国人民对敌视和破坏我国社会主义制度的国内外的敌对势力和敌对分子，必须进行斗争。
 　　台湾是中华人民共和国的神圣领土的一部分。完成统一祖国的大业是包括台湾同胞在内的全中国人民的神圣职责。",中国新民主主义革命的胜利和社会主义事业的成就，是中国共产党领导,,http://www.gov.cn/gongbao/content/2004/content_62714.htm,0,0,1,done,0,1390561560034,1390561560034,2014-01-24 10:56:55 UTC,2014-01-24 11:06:00 UTC
202,"In der Folgezeit dominierte die historisch-vergleichende Sprachwissenschaft die gesamte Sprachforschung. Erst dadurch etablierten sich philologische Fächer wie Germanistik, Anglistik oder Romanistik usw. als eigenständige Wissenschaften und Studienrichtungen. Ältere Sprachstufen untersuchte man anhand von Texten in Form von Grammatiken, Wörterbüchern und Sprachgeschichten. Die historisch-vergleichende Sprachwissenschaft stellte dabei die Mittel zum Verständnis dieser älteren Texte zur Verfügung, was wiederum zum Verständnis der Vorstufen unserer eigenen Sprachgemeinschaft und Kulturgemeinschaft führen konnte.
Im 20. Jahrhundert wurden neue Verfahren entwickelt, so die Glottochronologie, die versucht, durch Wortschatzvergleiche auch bei historisch nicht belegten Sprachen die Verwandtschaftsverhältnisse zu klären, und die Quantitative Linguistik, die den Verlauf von Sprachentwicklung und -verfall mit mathematischen Mitteln modelliert (Piotrowski-Gesetz).",In der Folgezeit dominierte die,,http://de.wikipedia.org/wiki/Historische_Linguistik,0,0,2,"Grammatiken, Wörterbüchern/done",0,1390714360844,1390714360844,2014-01-25 05:06:29 UTC,2014-01-26 05:32:40 UTC
204,"Das Hauptanliegen der seit dem Ende des Zweiten Weltkriegs besonders in Großbritannien, den USA und Skandinavien populär gewordenen analytischen Richtung und Methodik der Philosophie besteht darin, philosophische Probleme möglichst eindeutig und präzise zu formulieren und anschließend durch logische, begriffliche oder umgangssprachliche Analyse einer Lösung zuzuführen bzw. nachzuweisen, dass es sich dabei in Wahrheit um philosophische „Scheinprobleme“ handelt oder lediglich sprachliche Missverständnisse vorliegen. Einige Hauptvertreter insbesondere der frühen analytischen Philosophie lehnten alle metaphysischen Fragestellungen als sinnlos ab.",Das Hauptanliegen der seit dem ,,http://de.wikipedia.org/wiki/Analytische_Philosophie#.C3.9Cberblick,0,0,2,"",0,1390971916530,1390971916531,2014-01-29 05:05:16 UTC,2014-01-29 05:05:16 UTC
201,"社会主义的建设事业必须依靠工人、农民和知识分子，团结一切可以团结的力量。在长期的革命和建设过程中，已经结成由中国共产党领导的，有各民主党派和各人民团体参加的，包括全体社会主义劳动者、社会主义事业的建设者、拥护社会主义的爱国者和拥护祖国统一的爱国者的广泛的爱国统一战线，这个统一战线将继续巩固和发展。中国人民政治协商会议是有广泛代表性的统一战线组织，过去发挥了重要的历史作用，今后在国家政治生活、社会生活和对外友好活动中，在进行社会主义现代化建设、维护国家的统一和团结的斗争中，将进一步发挥它的重要作用。中国共产党领导的多党合作和政治协商制度将长期存在和发展。
 　　中华人民共和国是全国各族人民共同缔造的统一的多民族国家。平等、团结、互助的社会主义民族关系已经确立，并将继续加强。在维护民族团结的斗争中，要反对大民族主义，主要是大汉族主义，也要反对地方民族主义。国家尽一切努力，促进全国各民族的共同繁荣。
 　　中国革命和建设的成就是同世界人民的支持分不开的。中国的前途是同世界的前途紧密地联系在一起的。中国坚持独立自主的对外政策，坚持互相尊重主权和领土完整、互不侵犯、互不干涉内政、平等互利、和平共处的五项原则，发展同各国的外交关系和经济、文化的交流；坚持反对帝国主义、霸权主义、殖民主义，加强同世界各国人民的团结，支持被压迫民族和发展中国家争取和维护民族独立、发展民族经济的正义斗争，为维护世界和平和促进人类进步事业而努力。
 　　本宪法以法律的形式确认了中国各族人民奋斗的成果，规定了国家的根本制度和根本任务，是国家的根本法，具有最高的法律效力。全国各族人民、一切国家机关和武装力量、各政党和各社会团体、各企业事业组织，都必须以宪法为根本的活动准则，并且负有维护宪法尊严、保证宪法实施的职责。",社会主义的建设事业必须依靠工人、农民和知识分子，团结一切可以团,,http://www.gov.cn/gongbao/content/2004/content_62714.htm,0,0,1,中国人民政治协商会议是/done,0,1390647303963,1390647303963,2014-01-24 11:06:15 UTC,2014-01-25 10:55:03 UTC
203,"Analytische Philosophie ist eine Sammelbezeichnung für bestimmte philosophische Ansätze, die seit Beginn des 20. Jahrhunderts entwickelt wurden. Diese Ansätze stehen in einer Tradition, die zunächst hauptsächlich mit idealen Sprachen (formalen Logiken) oder durch Analyse der gebräuchlichen Alltagssprache operierte. Anfangs standen viele schulbildende Vertreter dem Logischen Empirismus (Wiener Kreis u. a.) nahe. Dort herrschte eine Skepsis gegenüber metaphysischen Begriffen vor. Spätestens seit Mitte des 20. Jahrhunderts finden analytische Instrumentarien zunehmend in sämtlichen Disziplinen der Philosophie Anwendung. Eine Abgrenzung zu kontinentalen Ansätzen (Kontinentalphilosophie) ist bezüglich theoretischer Vorannahmen größtenteils unmöglich geworden. Auch bezüglich methodischer Vorgehensweisen sind genaue Abgrenzungen vielfach umstritten.",Analytische Philosophie ist ein,,http://de.wikipedia.org/wiki/Analytische_Philosophie,0,0,2,theoretischer Vorannahmen/,0,1390715395900,1390715395900,2014-01-26 05:35:51 UTC,2014-01-26 05:49:55 UTC
205,"【新唐人2013年12月19日讯】(美国之音华盛顿电)上海失地农民陈建芳委托律师针对今年九月广州白云机场边检站阻止她出境提起行政暨行政赔偿诉讼，同时对行政处罚她的该机场公安局提起行政诉讼。律师表示，机场边检没有出具任何具有法律效力的文书就不准拥有完整合法出境手续的公民出境，非法剥夺了公民出境权，因此公民有权予以追究法律责任，要求国家赔偿。

店铺遭封杀 淘宝小卖家总部示威
店铺遭封杀 淘宝小卖家总部示威
福州村民堵路维权 当局派千警镇压
福州村民堵路维权 当局派千警镇压
【禁闻】国际特赦：劳教所被戒毒中心代替
【禁闻】国际特赦：劳教所被戒毒中心代替

陈建芳委托的代理人刘士辉对美国之音表示，他在上周五已将两份诉状递交广州市白云区法院，院方收下原告材料后称，此案需要请示领导方能决定是否受理，一般要一个星期左右作出答复。

刘士辉是一位曾受到广州国保监视居住及跟踪监视的维权律师。他指出，被告在阻止陈建芳出境时没有依照中国出入境管理法的有关规定出具有效书面材料，其行为的违法性是显而易见的。

他说：“这样一个案件完全符合行政诉讼的收案范围，因为它侵犯了陈建芳的人身权利和财产权利。所以这个就应该接受司法审查，就应该立这个案子。”

1970年出生的陈建芳是上海市郊区农民，因地方政府征地和强拆补偿纠纷而到北京上访多年，其间遭到劳教和多次拘留，并多次被打伤。

陈建芳原订九月中旬前往瑞士日内瓦参加非政府机构国际人权服务社主办的人权培训，但是在取道广州白云机场出境时遭到阻拦和扣押。北京维权人士曹顺利也是预订那个时候到日内瓦参加同一个培训项目，她在首都机场被拦截后送进看守所，后被正式逮捕，罪名是涉嫌“寻衅滋事”。

刘士辉律师日前向广州白云区法院递交的诉状指称， 9月14日，陈建芳在广州白云机场过边检时遭到拦截，她在坚持维护出国权时遭到警方及保安的暴力阻拦和扣押，边检人员给她的不准出境理由只是“上海警方不让你出国。”

刘士辉指出，按照中国出入境管理法的规定，上海市当局无权禁止拥有合法出国手续的公民出境。

他说：“不管怎么说，上海方面，警方也罢，上海市其他部门也罢，都没有这个权力来决定陈建芳不能出境。他们是没有这个权力的。临时决定禁止某某人出境的，是国务院主管部门的权力，而且要出具书面的文书。这些，它都不具备，也不符合。”

陈建芳的起诉书说，“原告出国是为了学习人权知识并观摩联合国人权运作机制，没有任何违法犯罪的行为和可能。”起诉书说，“因被告非法阻止原告出境，竟连累造成原告母亲发生心肌梗塞，以至收诊医院发出病危通知书！被告非法阻止原告出境，共给原告造成各类经济损失 22615元。”

广州白云机场边检站一位值班员对美国之音记者表示，该边检站领导不方便接受电话访问谈公民起诉被阻止出境问题，需要记者亲自到场了解情况。记者给这位值班员留下电话号码，对方称向领导请示后回复，但截稿时仍无下文。

中共当局在边防关卡阻止一些监控对像或异议人士出入境屡见不鲜。但是，因为被剥夺出入国门的权利而提起诉讼者并不多。上海维权人士冯正虎曾于2011年11月向中国最高人民法院起诉上海出入境管理局2008年阻止他前往日本，要求赔偿一张上海至东京往返机票。

2009年4月，冯正虎被上海当局劝说到日本躲避“六四”敏感期，但他同年6月7日开始先后八次试图回国都在上海边检被拒绝入境，导致他滞留东京成田机场长达三个月，进行维权抗争，终于获准入境返回中国。",【新唐人2013年12月19日讯】(美国之音华盛顿电)上海失地,,http://www.ntdtv.com/xtr/gb/2013/12/19/a1026807.html,0,0,1,done,0,1390997994269,1390997994269,2014-01-29 10:50:19 UTC,2014-01-29 12:19:54 UTC
206,"【新唐人2014年1月30日讯】近年来，越来越多的大陆同胞出国工作、留学，来到一个全新的生活环境。大陆媒体刊载了一位到加拿大多年的大陆朋友写的一篇文章，文章介绍了作者在国外看到、了解到的一些情况，以及与国人在国内时对外国的认识的反差。

1. 英语不努力学 不能掌握 

出国前，以为到了国外，有了英语环境，会不费力地通过语言关。然而，除了小孩子，成年人欲消除语言障碍并不容易。〝难怪许多在国外生活了半辈子的老侨，其英语程度还属初级。〞

2. 中国出口海外食品 是给华人吃的 

在国内，经常看到的宣传是：某某传统食品远销世界五大洲，深受各国人民的喜爱。到国外才知道，中国的食品绝大部分只在华人超市售卖，销售对象以华人为主，西人平时几乎不买中国食品，偶尔会到中餐馆打打牙祭。

3. 在国外完全脱离华人圈 不大可能 

国内人有这样的误解：到了国外，交的是西人朋友，接触的、吃的是西文、西餐……其实，除了华人稀少的城镇、生活在校园内、或者嫁了老外，中心大城市的生活范围，很大程度是在华人社区。

4. 频繁变换职业身份 不稀奇 

频繁地转换身份，而且职业属性五花八门，对国人来说原本是不可想象的，而对于新移民是再正常不过了。文章作者，到加拿大六年多，从事过不下十个职业，从餐店服务员、赌场发牌员、中文教师、流水线工人……到公司小职员等都做过。

5. 汽车洋房 并非可望不可及 

国内报章经常报导某某〝海外爱国人士〞，如何放弃国外优越的生活，放弃汽车、洋房，毅然回国云云。其实在国外，只要你是劳动者，汽车洋房人人有份。

6. 上电视、报纸 没什么了不起 

国内媒体是喉舌，高不可攀；而国外的报纸、电视是私营企业，公开透明。新闻媒体大家办、大家看，没准你也会成为焦点人物。倘若你中了649，第二天，大小报纸都有你的照片。

7. 牙齿保健 要重视 
在国内，等到牙痛了才去看牙医，平时根本不在乎。甚至很多人还用牙咬开啤酒瓶盖。出了国，发现西人的一口白牙，似排珠，赛玉贝，与之相比国人相形见拙，〝难于启齿〞。因此花心血让下一代一定爱护好自己的〝门面〞。

8. 西方政要 并不神秘 

文章作者在多伦多大街上见过加国总督伍冰枝，伍总督和老公牵手漫步，俨如平民，只有两个粗壮男子五米之外相随。

在一些场合，与市长、省长、议员握手、合影并不难。而在国内，森严壁垒的政府部门，警车开道的领导出行，相比之下，〝你会有许多吹牛的资料。〞

9. 与西人交往 并不么容易 

国内人以为，在国外都会有一些西人朋友，其实不然，与西人较深层次地交往，除了语言的差异，文化的隔阂也是重要原因。

普通西人热衷中国文化、渴望结识华人朋友的少之又少，〝物以类聚，人以群分〞，在哪里都一样。

10. 高学历知识分子 做普通工作不新鲜 

〝龙陷浅滩，虎落平阳〞，高知做蓝领在国外司空见惯。有印度哲学博士开出租车的，有东欧音乐家干装修的，也有中国的计算机工程师在肉联厂杀猪……〝人为了生存，要能屈能伸，很多时候学问不能当饭吃。〞",【新唐人2014年1月30日讯】近年来，越来越多的大陆同胞出国,,http://www.ntdtv.com/xtr/gb/2014/01/30/a1053758.html,0,0,1,国内媒体是喉舌/,0,1391059147395,1391059147395,2014-01-30 04:56:55 UTC,2014-01-30 05:19:07 UTC
207,"马六甲海峡又譯做麻六甲海峽（英語：Strait of Malacca；马来语：Selat Melaka）是位于马来半岛与苏门答腊岛之间的海峡。

马六甲海峡呈东南—西北走向。它的西北端通印度洋的安达曼海，东南端连接南中国海。海峡全长约1080公里，西北部最宽达370公里，东南部最窄处只有37公里，是连接沟通太平洋与印度洋的国际水道。

马六甲海峡因沿岸有马来西亚一古城马六甲而得名。海峡现由新加坡、马来西亚和印度尼西亚3国共管。海峡处于赤道无风带，全年风平浪静的日子很多。海峡底质平坦，多为泥沙质，水流平缓。
马六甲海峡的重要性[编辑]

马六甲海峡无论在经济或军事上而言，都是很重要的国际水道。重要性可与苏伊士运河或巴拿马运河相比。

十字路口[编辑]


通過马六甲海峡的貨船
马六甲海峡位于马来半岛与苏门答腊岛之间，东南－西北走向。马六甲海峡地处太平洋、印度洋的交界处，是沟通太平洋与印度洋的咽喉要道。也是亚洲与大洋州的十字路口。

马六甲海峡在经济上的重要性[编辑]
马六甲海峡是印度洋与太平洋之间的重要通道，连接了世界上人口甚多的三个大国：中国、印度与印尼。另外也是西亚石油到东亚的重要通道，经济大国日本常称马六甲海峡是其“生命线”。

每年约有5万艘船只通过马六甲海峡，随着中国的经济崛起，据估算这数字在20年后将增加一倍。占了世界的海上贸易的五分之一到四分之一的份额。世界四分之一的运油船经过马六甲海峡。例如：在2003年，一天估算有一千一百万桶石油（约170万m³）经过马六甲海峡。",马六甲海峡的重要性[编辑]马六甲海峡无论在经济或军事上,,http://zh.wikipedia.org/wiki/%E9%A9%AC%E5%85%AD%E7%94%B2%E6%B5%B7%E5%B3%A1,0,0,1,done,0,1391080951418,1391080951418,2014-01-30 10:55:20 UTC,2014-01-30 11:22:31 UTC
209,"【新唐人2014年1月30日讯】中国农历新年到来前夕，各地出现严控政治异议人士、家庭教会成员以及上访民众，阻止民间上访维权政治化。

【禁闻】大陆富豪美国被扣 传是曾庆红之子
【禁闻】大陆富豪美国被扣 传是曾庆红之子
港各界斥中共打压许志永
港各界斥中共打压许志永

维权网报导，1月28日下午3点，浙江中国民主党人、杭州维权人士吕耿松被当地翠园派出所国保以〝涉嫌煽动国家政权罪〞传唤，一同遭传唤的还有杭州异议人士谭凯，谭凯的两台电脑被警察从家中查抄。不过，两人在派出所被拘7个多小时后被释放回家。

被释放回家的吕耿松对美国之音说，进入2014年不到一个月，当局以同样罪名传唤其两次。

他说：〝我这里每天都有人监视。我家来的访民特别特别多。我到外边去他们也派人跟着。我去医院看病，去商店买东西，他们也跟着。 现在比以前还要紧张。当局对浙江异议人士和访民的控制比以前要严。〞

此外，在北京，家庭教会圣爱团契徐永海1月26日上午被德胜门外派出所警察带走，目前被关在通州区看守所。徐永海的妻子李姗娜对《美国之音》说，徐永海除了主持和参加家庭教会聚会，并无其他异常活动，当局也没有向家属提交正式刑事拘留原因。

他说：〝我也很奇怪。我给通县督查打电话，通县督查告诉我，‘什么罪名我们也不知道，关在哪里我们也不知道，我们也不能告诉你。这个案件和普通案件不一样。唯一能够告诉你的，就是（徐永海）被刑事拘留了。’〞

另据报导，被北京梨园派出所警方关押的徐彩虹、于艳华等十一人1月26日上午就与外界失去联系，可能他们已被刑事拘留。

吕耿松还说，农历新年前当局行动表明，中共担心民间教会人士，上访民众和政治异议人士走到一起。对此，中国人权事务信息中心负责人黄琦对美国之音说：〝当局农历新年期间加大打压力度实际上始于北京。清查访民聚集场所。同时由于近年来，异议人士和访民的联系加深，所以当局顺便也把异议人士的维稳情况加强了。

今年农历新年的这种情况比较去年有所加强。访民和异议人士联系在一起，官方也会威慑访民，要求他们与维权人士，异议人士断绝往来，以免陷入所谓政治风波当中。〞

黄琦抱怨说，官方只许当局打虎，不许民众反腐。不过，他说，一些地方也出现当局和访民认真坐下来解决问题的〝正面趋势〞，例如山东济宁的一些官员正在和长期上访户解决问题，〝而且赔偿价格也很高〞。",【新唐人2014年1月30日讯】中国农历新年到来前夕，各地出现,,http://www.ntdtv.com/xtr/gb/2014/01/30/a1053851.html,0,0,1,done,0,1391168423325,1391168423325,2014-01-31 11:07:53 UTC,2014-01-31 11:40:23 UTC
210,"新疆维吾尔自治区（維吾爾語：شىنجاڭ ئۇيغۇر ئاپتونوم رايونی / Shinjang Uyghur Aptonom Rayoni），简称新，通称新疆[註 1]，是中華人民共和國西北部的一个自治区，也是中國陆地面积第一大的省级行政区，新疆总面积约占中国陆地面积1/6，边界线长度占1/4。該自治區成立于1955年，首府位於乌鲁木齐，由新疆省改置。

新疆原称西域。西汉武帝时期，朝廷首次在西域设官统治。汉宣帝神爵二年(前60)在此设西域都护府进行有效管理。至清乾隆二十四年（1759年），清军平定大小和卓之亂，统一天山南北，设伊犁将军管辖西域。此后西域又被称作“西域新疆”，意为西域新开辟的疆土。1760年，乾隆给陕甘总督杨应琚的谕令：“新辟疆土如伊犁一带，距内地远，一切事宜难以遥制。”[1]雍正時贵州東南部新辟疆土亦稱新疆。[2]

1877年（光绪三年），尚在清军进兵收复新疆之际，清廷就如何处理新疆善后事宜问题，命西征军统帅左宗棠通盘筹划。左宗棠在其呈奏的《统筹新疆全局疏》中，正式向朝廷提出了在新疆建省的建议，清廷在1884年下诏，设立“新疆布政使司”，新疆正式建省。建省前後的“新疆”意义并不一样，建省出自於左宗棠上奏同治皇帝的「他族逼處，故土新歸。」[3]具体参見歷史章节。",新疆维吾尔自治区（維吾爾語：شىنجاڭ ئۇيغۇر ئاپ,,http://zh.wikipedia.org/wiki/%E6%96%B0%E7%96%86%E7%BB%B4%E5%90%BE%E5%B0%94%E8%87%AA%E6%B2%BB%E5%8C%BA,0,0,1,"",0,1391169417220,1391169417220,2014-01-31 11:56:57 UTC,2014-01-31 11:56:57 UTC
208,"Kohlenstoffdioxid, auch Kohlendioxid, ist eine chemische Verbindung aus Kohlenstoff und Sauerstoff mit der Summenformel CO2. In Wasser gelöst wird es umgangssprachlich oft – besonders im Zusammenhang mit kohlendioxidhaltigen Getränken – ungenau Kohlensäure genannt. Kohlenstoffdioxid ist ein unbrennbares, saures, farb- und geruchloses Gas, das sich gut in Wasser löst. Mit basischen Metalloxiden oder -hydroxiden bildet es zwei Arten von Salzen, die Carbonate und Hydrogencarbonate genannt werden.
Kohlenstoffdioxid, ein wichtiges Treibhausgas, ist ein natürlicher Bestandteil der Luft, mit einer im Jahr 2013 bestimmten mittleren Konzentration von 0,040 Volumenprozent (400 ppm).[10] Es entsteht sowohl bei der Verbrennung von kohlenstoffhaltigen Substanzen unter ausreichender Sauerstoffzufuhr als auch im Organismus von Lebewesen als Produkt der Zellatmung. Pflanzen, Algen sowie manche Bakterien und Archaeen wandeln Kohlenstoffdioxid durch Fixierung in Biomasse um. Bei der Photosynthese entsteht aus anorganischem Kohlenstoffdioxid und Wasser Glucose. Kohlenstoffdioxid ist ein wichtiger Bestandteil des globalen Kohlenstoffzyklus. Kohlenstoffdioxid kann toxisch wirken, jedoch reichen die Konzentrationen und Mengen in der Luft oder durch Limonadengenuss hierfür bei weitem nicht aus. Es besitzt ein breites technisches Anwendungsspektrum. In der chemischen Industrie wird es zur Gewinnung von Harnstoff eingesetzt. In fester Form als Trockeneis wird es als Kühlmittel verwendet, überkritisches Kohlenstoffdioxid dient als Löse- und Extraktionsmittel.","Kohlenstoffdioxid, auch Kohlend",,http://de.wikipedia.org/wiki/CO2,0,0,2,"Pflanzen, Algen sowie manche Bakterien/done",0,1391232526320,1391232526320,2014-01-31 05:32:25 UTC,2014-02-01 05:28:46 UTC
211,"Geschichte

Kohlenstoffdioxid war eines der ersten Gase, das neben Luft eine Bezeichnung bekam. Im 17. Jahrhundert beobachtete der flämische Chemiker Johan Baptista van Helmont, dass die Masse von Holzkohle bei der Verbrennung abnahm, da die Masse der verbleibenden Asche geringer war als die der eingesetzten Holzkohle. Seine Interpretation war, dass sich der Rest der Holzkohle in eine unsichtbare Substanz verwandelt hatte, die er Gas oder Spiritus sylvestre („Wilder Geist“) nannte.[11]","Geschichte

Kohlenstoffdioxid",,http://de.wikipedia.org/wiki/CO2#Geschichte,0,0,2,"",0,1391232616123,1391232616124,2014-02-01 05:30:16 UTC,2014-02-01 05:30:16 UTC
